i; TZ; vz; CX; CY; k; R; D_12; D_23; v_f; v_cruis; k_f; p12; p23;px1; py1; pz1; d1; phi1; angle1; v1; vx1; vy1; vz1;px2; py2; pz2; d2; phi2; angle2; v2; vx2; vy2; vz2;px3; py3; pz3; d3; phi3; angle3; v3; vx3; vy3; vz3;
2651;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1769409226856755;2.8390795045197974;0.6931402683258057;-0.5720122456550598;0.20646661520004272;0.6037393248980132;2.815961619742864;4.865250734460238;0.04708780524792304;-0.04653873198531384;0.00716992526219452;0.05;1.1205663681030273;-0.042403560131788254;0.2660166919231415;0.622013407518224;1.6390206970571883;3.7576058937688424;0.05524282085031091;-0.03191851819323677;-0.04508855122808404;0.05;0.03406475484371185;-0.11120562255382538;0.20646661520004272;0.4790222783612827;-1.8050851056026012;-0.3387952580622174;0.047633963135525634;-0.01583119882225316;0.04492624609119824;0.05;
2652;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1780945133215148;2.837669931918941;0.6911761164665222;-0.571864902973175;0.20331500470638275;0.6029741078684392;2.818969710135038;4.865239182014073;0.047091446629172806;-0.0465424137392558;0.007169942046639134;0.05;1.1197938919067383;-0.043505698442459106;0.2662959396839142;0.6213189311793644;1.6408751968135231;3.756925931070864;0.055234881063108796;-0.031883269194962885;-0.04510376072454829;0.05;0.03392728045582771;-0.11101927608251572;0.20331500470638275;0.4791127837630577;-1.8046401784471224;-0.3379027072669096;0.04763842524642311;-0.015792572795451938;0.04494456813074739;0.05;
2653;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.174321179111167;2.8345036316263106;0.6899194717407227;-0.5678139925003052;0.2117040455341339;0.5987337770874562;2.8188151309726504;4.84818135962956;0.04707953614692423;-0.04664613952468878;0.006373412841862022;0.05;1.1193526983261108;-0.04572764039039612;0.2662557363510132;0.6210384706437339;1.6444939518614836;3.759518941423406;0.05523676150225753;-0.03200120582085285;-0.04502246824940513;0.05;0.03379322960972786;-0.11082832515239716;0.2117040455341339;0.47919898832720154;-1.804187723691792;-0.33702386112931515;0.04764844875323169;-0.01575638191330411;0.044967889627949516;0.05;
2654;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1704544331352973;2.833090406690151;0.6912756562232971;-0.5680900812149048;0.2114894688129425;0.599426990582181;2.8168155990491486;4.848964871469018;0.04706733166236888;-0.046629040726553224;0.0064082970231468615;0.05;1.1185826063156128;-0.04683226719498634;0.2664552628993988;0.6203528851281656;1.6463611659138513;3.7588733549292326;0.055244361520427394;-0.03197653229794773;-0.04504931588823503;0.05;0.03366309776902199;-0.11063560843467712;0.2114894688129425;0.4792810701833486;-1.8037337345755844;-0.3361638375197847;0.0476529227280103;-0.01571917846579315;0.04498564740983801;0.05;
2655;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1568364986448383;2.8288913385231367;0.6960403323173523;-0.5654531121253967;0.20970280468463898;0.5984722499058702;2.8078642907241673;4.836178573523141;0.04702435672667502;-0.04666451917865686;0.0058062703504360245;0.05;1.118986964225769;-0.04976906627416611;0.2683814465999603;0.620984558454746;1.651027792079329;3.765855459338729;0.05527353175673496;-0.03230733933014286;-0.04484862470878893;0.05;0.0335334874689579;-0.11043600738048553;0.20970280468463898;0.4793611572071892;-1.8032661765771205;-0.335300079942521;0.04766621664766003;-0.01568469031115576;0.04501176178894577;0.05;
2656;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1577857962257971;2.8267913452225306;0.693597674369812;-0.5648331642150879;0.2072206437587738;0.5970900794006112;2.8113894204473056;4.834126071090183;0.04702735213128552;-0.046679311497170514;0.005710842900137342;0.05;1.1184847354888916;-0.05133243277668953;0.2688845098018646;0.6206113008055344;1.6536036242215084;3.767063850468154;0.05526408907661375;-0.03235598191544299;-0.044801897010678306;0.05;0.03340441733598709;-0.11023212224245071;0.2072206437587738;0.47943983828593584;-1.8027903377355479;-0.33443496533901224;0.04767286536757211;-0.015647926460023734;0.04503159435170318;0.05;
2657;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1470059853835206;2.8235330972558446;0.6972895264625549;-0.5626649856567383;0.20568065345287323;0.596250822503346;2.8043530530924445;4.823688128457819;0.04699334073521971;-0.04670257606249642;0.005219527045930232;0.05;1.118341326713562;-0.05365193635225296;0.2687866687774658;0.6206645846157441;1.657347067708924;3.771002639065641;0.05528737926024359;-0.03254590585798769;-0.044692933639995214;0.05;0.033274777233600616;-0.11002368479967117;0.20568065345287323;0.4795181381170503;-1.8023051422148182;-0.3335623493519141;0.04768318160206167;-0.015612002867897212;0.04505497946007701;0.05;
2658;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1499413075120448;2.821942471481946;0.6931391954421997;-0.5598392486572266;0.21610012650489807;0.5922184843055375;2.8093876352951344;4.812223964228022;0.047002601295210084;-0.04676855775769171;0.004684712774753558;0.05;1.1177802085876465;-0.05491013452410698;0.26896923780441284;0.6202156955415201;1.6594463277830895;3.7714547758686363;0.05527336554768138;-0.03255785530682628;-0.04466688926696569;0.05;0.033140879124403;-0.10980462282896042;0.21610012650489807;0.47959826306956693;-1.8017965079145515;-0.3326572322230172;0.04768821800388316;-0.015572861110750694;0.045073851989941516;0.05;
2659;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1369101830375596;2.8190282302458667;0.697905421257019;-0.5562586784362793;0.21484264731407166;0.5904153394844972;2.799778387276569;4.795154280725139;0.04696149369690729;-0.04680074014791729;0.003882346178766858;0.05;1.1177622079849243;-0.05703979730606079;0.26875579357147217;0.6203899451886091;1.6628682042390093;3.7755164202383753;0.05530468764186616;-0.032757559687294185;-0.044559519280370864;0.05;0.0330076739192009;-0.10958580672740936;0.21484264731407166;0.479677893647865;-1.8012888726947105;-0.331755528711882;0.04769744567285961;-0.015535217017290753;0.04509660027032054;0.05;
2660;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1392613363211892;2.7920778371903845;0.695032000541687;-0.555530846118927;0.21251188218593597;0.5887716044655207;2.80396206020427;4.792492917321552;0.04696890982765599;-0.04681829907857171;0.0037583722258300034;0.05;1.1171287298202515;-0.05812204256653786;0.26821276545524597;0.6198596946097265;1.6647007238830807;3.7754005626567047;0.05521394113946923;-0.032698655253920655;-0.04449019263543393;0.05;0.03415665403008461;-0.12173733860254288;0.21251188218593597;0.4814872818616048;-1.826406746106122;-0.3479109985966006;0.047782799713391055;-0.016290814952620004;0.04491998771849272;0.05;
2661;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1281124692850062;2.7887347525587063;0.6988008618354797;-0.552394449710846;0.21141016483306885;0.5870787091505515;2.7961350597216343;4.777572421005251;0.04693374642937816;-0.046834073778197226;0.0030571370979310987;0.05;1.1171741485595703;-0.060195330530405045;0.26801466941833496;0.6201027394455658;1.6680225904366281;3.779616050450646;0.05523812396482302;-0.03290031553464203;-0.04437138240886965;0.05;0.034046534448862076;-0.12177667766809464;0.21141016483306885;0.48160377000496424;-1.8264279641842527;-0.34735469311917944;0.047793389780550775;-0.01626942818045833;0.044939001028022015;0.05;
2662;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1317412306881793;2.786568513498925;0.6942198872566223;-0.5494822859764099;0.2218172252178192;0.5827968318443711;2.801838957065032;4.765138541841073;0.046945190681232096;-0.04687989294675371;0.0024751899721339216;0.05;1.1167072057724;-0.06144197657704353;0.26798954606056213;0.6197603521824344;1.670097726376853;3.780432029513431;0.05522017125558146;-0.03292580614062646;-0.04433010944590177;0.05;0.03395277261734009;-0.12184654176235199;0.2218172252178192;0.48171215252524957;-1.8265190673038083;-0.34690840353091;0.04780025215273255;-0.016251703904356613;0.04495271099800247;0.05;
2663;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1202236773148404;2.7834378378750726;0.6982970833778381;-0.5463765263557434;0.22018782794475555;0.5812478316765798;2.7934446078282495;4.750114298188963;0.04690886979966618;-0.04687549341593769;0.001769232289558461;0.05;1.1166950464248657;-0.06338655948638916;0.26773834228515625;0.6199440589347468;1.6732209305134091;3.784231066518557;0.05524615242265226;-0.03310955062155325;-0.04422550186426073;0.05;0.03383759781718254;-0.12188037484884262;0.22018782794475555;0.48183213983933165;-1.8265265387911047;-0.3463208807058009;0.04781017010005868;-0.01622865689959751;0.044971580584094346;0.05;
2664;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1224351941869133;2.7825852252078467;0.695590078830719;-0.5441078543663025;0.21926523745059967;0.578194462201177;2.796506949638694;4.740003019108563;0.046915843247908956;-0.046897956895109345;0.0012953712698797984;0.05;1.1154813766479492;-0.06379105895757675;0.26600855588912964;0.6187783320409529;1.6740717554517806;3.780784050191847;0.05523666106951519;-0.03295124615901837;-0.04433175050318081;0.05;0.03371923789381981;-0.12191221117973328;0.21926523745059967;0.4819547036237452;-1.8265283265199592;-0.34571483148686666;0.04781287124185357;-0.01620231426365356;0.04498394901397471;0.05;
2665;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.113098000389972;2.779274578433094;0.6987488865852356;-0.5417728424072266;0.2178524285554886;0.5770779260107567;2.789987044844476;4.728631501976372;0.046886402842558454;-0.046880218204672405;0.0007615199255272773;0.05;1.1154255867004395;-0.06553824990987778;0.26567313075065613;0.6189054168181353;1.6768890444545042;3.7840709504834997;0.0552553278207005;-0.03310796671334498;-0.04423814861272021;0.05;0.031035691499710083;-0.12286105751991272;0.2178524285554886;0.48479104994014316;-1.8270216842919889;-0.33212403034148474;0.04782335992144349;-0.015592888689956086;0.04520990573401549;0.05;
2666;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.1126362294428866;2.7771450649458926;0.6966322064399719;-0.5387726426124573;0.21730248630046844;0.5735330723132384;2.791650241676203;4.714771416479285;0.04688494700547615;-0.04688481394601858;0.0001117002843704394;0.05;1.115026831626892;-0.06681782007217407;0.26559439301490784;0.6186457990645462;1.6790140122333161;3.7852362839831066;0.0552501624850108;-0.0331563966275534;-0.0441954049341836;0.05;0.030850578099489212;-0.12291183322668076;0.21730248630046844;0.4849829881724996;-1.8270262300003777;-0.3311743337355978;0.04783010682468288;-0.01555213975163724;0.04523107414163542;0.05;
2667;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.104899774910746;2.7752647579820344;0.6986427903175354;-0.5346078872680664;0.2257634401321411;0.5703196921677893;2.7858348959244523;4.69472935032318;0.04686055803630023;-0.04685325120001243;-0.0008274971069412568;0.05;1.1146258115768433;-0.06796920299530029;0.26546287536621094;0.6183726229485823;1.6809351210137062;3.7861464611963824;0.05526829892543977;-0.033207505670742;-0.044179706124411966;0.05;0.030647648498415947;-0.12294453382492065;0.2257634401321411;0.4851875804856237;-1.8269854281838454;-0.3301162278902707;0.0478360643332728;-0.015506202934813394;0.04525314045943551;0.05;
2668;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.108031941445954;2.774564146321505;0.6954657435417175;-0.5323007702827454;0.22561046481132507;0.567054641936666;2.7896697006076896;4.683961453291911;0.04687043166492669;-0.04685149437297484;-0.0013322310143776318;0.05;1.113482117652893;-0.06827908754348755;0.26319825649261475;0.6172700725579116;1.6816377591617353;3.7827566264801638;0.055256429232750495;-0.03305045365947289;-0.04428250765773093;0.05;0.030448418110609055;-0.12299570441246033;0.22561046481132507;0.4853932749418215;-1.8269834016963462;-0.32909126258062504;0.047838284169244565;-0.015460529312433125;0.04527111071794894;0.05;
2669;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.09962215876555;2.7729622496442907;0.6986547708511353;-0.5298182964324951;0.2241661250591278;0.5658366771574183;2.7828668115350266;4.671674101613409;0.04684392261023943;-0.04680510135656718;-0.0019067177335868122;0.05;1.1130304336547852;-0.06922627240419388;0.26293250918388367;0.616926729343083;1.6832446527694769;3.7830850609383773;0.055277511488152416;-0.03307761122743856;-0.04428854154077838;0.05;0.030240021646022797;-0.12304778397083282;0.2241661250591278;0.48560806665793954;-1.8269784047658186;-0.32801792213111053;0.04784335973888857;-0.015413564284092384;0.0452924840030314;0.05;
2670;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.089305641329448;2.7600769849388196;0.6960212588310242;-0.5269221663475037;0.2242961972951889;0.5622021907659607;2.785444353249136;4.65776840516828;0.046811409207393025;-0.046741597817798373;-0.0025555949250980325;0.05;1.107112169265747;-0.07649791985750198;0.24388137459754944;0.6119126717212889;1.696138711919688;3.777090898183954;0.055269557292717215;-0.03280682441383043;-0.044479615951726136;0.05;0.030020836740732193;-0.12310077995061874;0.2242961972951889;0.48583352696405396;-1.8269696103210789;-0.32688754342578547;0.04788419035190834;-0.015375467373401352;0.04534854670998027;0.05;
2671;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.080610378595938;2.757568856074023;0.6982254385948181;-0.5229197144508362;0.23186315596103668;0.5592301424882712;2.779254764459499;4.637972698660186;0.046784010510786886;-0.04665453043134574;-0.003478279704689129;0.05;1.1064006090164185;-0.0779523178935051;0.2423766404390335;0.6113904337495422;1.6986443858635611;3.7776058075509873;0.05528871479159689;-0.03284110245241766;-0.044478129153735224;0.05;0.029793433845043182;-0.12316157668828964;0.23186315596103668;0.48606891366099647;-1.8269720652420027;-0.32571884371189763;0.0478921388840684;-0.015325001501680514;0.045374015646230684;0.05;
2672;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.069900435686677;2.7421871371257476;0.6946769952774048;-0.5209199786186218;0.232452854514122;0.556108583474724;2.783946700605504;4.628255106605533;0.046750270149611285;-0.04658490663068002;-0.003928642675589279;0.05;1.1024644374847412;-0.08689820766448975;0.2309523969888687;0.6086991842684746;1.714046264918827;3.7826785577796738;0.0552742497196486;-0.03305765430982201;-0.044299369900737635;0.05;0.02954774722456932;-0.12321579456329346;0.232452854514122;0.48632032054124724;-1.826951905135012;-0.3244476103725689;0.04794089093967652;-0.01528284960987936;0.04543966914373132;0.05;
2673;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.062882568868936;2.737618303389204;0.6949087977409363;-0.5177148580551147;0.23022963106632233;0.553189039739441;2.7815259132288768;4.6122509411846355;0.046728165189913955;-0.04649407459945322;-0.0046714504338979095;0.05;1.0998690128326416;-0.08934075385332108;0.23416449129581451;0.6064854514791659;1.7186433443599411;3.7786913095853567;0.05528183285764756;-0.03288527036706797;-0.04443692200170622;0.05;0.029286377131938934;-0.12327004224061966;0.23022963106632233;0.48658690700385615;-1.8269236594304419;-0.32309251960147767;0.04795537364235769;-0.015225858987215157;0.04547407040588707;0.05;
2674;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.050042164893998;2.7235062211220225;0.6947633028030396;-0.5160808563232422;0.2317681461572647;0.5516087330545805;2.7807290549485217;4.604060108473842;0.046687728545687465;-0.04641405271806147;-0.005047742766901933;0.05;1.0958510637283325;-0.09609121829271317;0.22690442204475403;0.6035495111249476;1.730686890054524;3.7792278547081195;0.0552778953333942;-0.032906764049888536;-0.04441610735144006;0.05;0.03232346847653389;-0.1235090047121048;0.2317681461572647;0.48371046337948315;-1.8289921960030404;-0.33946416526108697;0.04800011272511516;-0.015983167947727184;0.04526090105133247;0.05;
2675;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.0467276804148316;2.7208771027910523;0.6933884620666504;-0.5120888352394104;0.23793023824691772;0.5473884109454276;2.7805039463989707;4.5839518535499595;0.04667729239977041;-0.046292824816102265;-0.005978628297471835;0.05;1.0950678586959839;-0.09785205870866776;0.2243974655866623;0.6030595176651704;1.7337762659841394;3.780383242858192;0.05528001746728131;-0.03295932518775463;-0.04437976131471158;0.05;0.03175520896911621;-0.12342856079339981;0.23793023824691772;0.4842393973512337;-1.828531938404395;-0.3363761099452567;0.04800844861451729;-0.015846075209673863;0.04531791079498377;0.05;
2676;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.036375945835061;2.7134924636635036;0.6931696534156799;-0.5073868632316589;0.23758052289485931;0.5429143062959347;2.777821244964033;4.559984158095838;0.04664470305404498;-0.0461040371650659;-0.007081389699928647;0.05;1.0923279523849487;-0.10207290947437286;0.21846097707748413;0.6010584680587319;1.7414452991289717;3.7801141381181416;0.05528920408840482;-0.03295285649810209;-0.044396005871528255;0.05;0.03137104958295822;-0.12338729947805405;0.23758052289485931;0.4846003702448701;-1.8282475443871107;-0.3342977386868592;0.04803186382998103;-0.015759536279188618;0.045372865891926836;0.05;
